vote_id,city,region,candidate,party,event_time
25327,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:05Z
25328,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:14:09Z
25329,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:47:51Z
25330,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:27:39Z
25331,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:16Z
25332,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:33Z
25333,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:03:21Z
25334,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:35:11Z
25335,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:20Z
25336,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:17Z
25337,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:19:23Z
25338,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:53:26Z
25339,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:45:34Z
25340,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:06Z
25341,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:19:12Z
25342,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:38:58Z
25343,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:05:30Z
25344,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:07Z
25345,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:06:09Z
25346,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:34Z
25347,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:55:05Z
25348,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:21Z
25349,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:17:20Z
25350,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:58:14Z
25351,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:44:30Z
25352,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:48:17Z
25353,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:11Z
25354,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:58:36Z
25355,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:24Z
25356,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:02:21Z
25357,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:36Z
25358,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:06:29Z
25359,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:04:10Z
25360,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:48:41Z
25361,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:47:04Z
25362,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:06:41Z
25363,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:26:30Z
25364,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:28:07Z
25365,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:02Z
25366,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:28Z
25367,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:37Z
25368,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:29:27Z
25369,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:12:12Z
25370,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:19Z
25371,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:09:48Z
25372,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:35:46Z
25373,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:42Z
25374,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:24:46Z
25375,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:08Z
25376,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:21:43Z
25377,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:20:53Z
25378,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:04:56Z
25379,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:48Z
25380,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:12Z
25381,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:00:10Z
25382,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:36:24Z
25383,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:23Z
25384,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:36Z
25385,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:30:58Z
25386,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:00Z
25387,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:58:16Z
25388,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:49Z
25389,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:10:23Z
25390,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:06Z
25391,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:39:14Z
25392,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:24:01Z
25393,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:11Z
25394,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:52:08Z
25395,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:57:10Z
25396,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:07:06Z
25397,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:43:16Z
25398,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:00:07Z
25399,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:54Z
25400,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:18Z
25401,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:35:58Z
25402,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:08Z
25403,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:05:26Z
25404,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:02:29Z
25405,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:26:07Z
25406,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:49:54Z
25407,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:52:50Z
25408,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:28:18Z
25409,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:01Z
25410,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:02:59Z
25411,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:50:30Z
25412,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:45:02Z
25413,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:53:57Z
25414,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:04:06Z
25415,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:12:28Z
25416,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:59:08Z
25417,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:35Z
25418,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:00:25Z
25419,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:20:13Z
25420,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:28:35Z
25421,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:21Z
25422,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:01:12Z
25423,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:29Z
25424,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:07:05Z
25425,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:30:11Z
25426,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:52Z
25427,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:48Z
25428,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:45:03Z
25429,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:22:54Z
25430,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:13:36Z
25431,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:53Z
25432,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:36Z
25433,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:43:17Z
25434,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:36Z
25435,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:07:13Z
25436,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:56:10Z
25437,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:49:05Z
25438,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:55Z
25439,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:01Z
25440,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:09:09Z
25441,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:19Z
25442,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:56Z
25443,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:57Z
25444,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:37Z
25445,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:28:25Z
25446,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:32Z
25447,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:42:46Z
25448,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:33:33Z
25449,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:37:15Z
25450,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:37:09Z
25451,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:39Z
25452,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:21:48Z
25453,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:32:07Z
25454,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:59:38Z
25455,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:04Z
25456,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:57:54Z
25457,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:30Z
25458,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:10:04Z
25459,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:05:11Z
25460,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:23Z
25461,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:23:50Z
25462,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:49Z
25463,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:59:43Z
25464,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:12:07Z
25465,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:46:38Z
25466,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:41Z
25467,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:10:26Z
25468,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:14:26Z
25469,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:52:51Z
25470,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:35:49Z
25471,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:39:03Z
25472,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:13:18Z
25473,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:23:39Z
25474,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:18:09Z
25475,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:50:41Z
25476,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:21Z
25477,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:49Z
25478,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:57:02Z
25479,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:00:57Z
25480,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:31:27Z
25481,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:05:12Z
25482,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:54:37Z
25483,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:04:37Z
25484,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:43:50Z
25485,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:02Z
25486,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:54Z
25487,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:31:40Z
25488,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:36Z
25489,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:42Z
25490,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:42:05Z
25491,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:35:12Z
25492,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:25:35Z
25493,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:38Z
25494,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:31Z
25495,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:38Z
25496,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:45:08Z
25497,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:44:58Z
25498,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:01:44Z
25499,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:23:37Z
25500,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:43:36Z
25501,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:08Z
25502,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:02:04Z
25503,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:57:22Z
25504,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:29:03Z
25505,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:29:36Z
25506,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:30:20Z
25507,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:06:26Z
25508,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:17:14Z
25509,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:36:55Z
25510,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:23:11Z
25511,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:15:58Z
25512,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:10Z
25513,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:44:51Z
25514,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:13:35Z
25515,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:52:59Z
25516,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:08:19Z
25517,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:06Z
25518,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:52:09Z
25519,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:05:30Z
25520,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:23Z
25521,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:31:04Z
25522,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:39:14Z
25523,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:54Z
25524,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:21:37Z
25525,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:24:21Z
25526,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:17:26Z
25527,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:50:12Z
25528,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:19Z
25529,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:30Z
25530,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:39Z
25531,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:38:25Z
25532,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:54:35Z
25533,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:59:08Z
25534,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:37:42Z
25535,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:47:26Z
25536,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:19Z
25537,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:58Z
25538,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:27Z
25539,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:46Z
25540,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:39:31Z
25541,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:12:08Z
25542,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:10:41Z
25543,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:00:23Z
25544,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:01Z
25545,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:53:27Z
25546,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:12:16Z
25547,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:39Z
25548,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:45:50Z
25549,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:37:28Z
25550,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:55Z
25551,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:24:20Z
25552,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:53:40Z
25553,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:44:37Z
25554,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:12:21Z
25555,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:03:14Z
25556,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:34:44Z
25557,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:40:02Z
25558,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:58:40Z
25559,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:25Z
25560,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:24:10Z
25561,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:09:28Z
25562,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:07:33Z
25563,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:57:40Z
25564,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:30:04Z
25565,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:59:35Z
25566,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:47Z
25567,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:37:22Z
25568,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:00:14Z
25569,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:08:12Z
25570,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:55:39Z
25571,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:10:46Z
25572,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:28:28Z
25573,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:41:27Z
25574,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:29:21Z
25575,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:20Z
25576,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:48Z
25577,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:03:06Z
25578,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:58:05Z
25579,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:21Z
25580,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:49Z
25581,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:03:53Z
25582,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:32:34Z
25583,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:50:17Z
25584,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:15:33Z
25585,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:48:38Z
25586,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:09:16Z
25587,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:19:00Z
25588,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:11Z
25589,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:40:58Z
25590,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:04:19Z
25591,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:48Z
25592,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:41:00Z
25593,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:20:09Z
25594,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:16:17Z
25595,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:41Z
25596,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:16:51Z
25597,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:51Z
25598,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:46:58Z
25599,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:13Z
25600,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:31Z
25601,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:24:56Z
25602,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:07Z
25603,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:50:38Z
25604,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:35Z
25605,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:11:29Z
25606,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:33:12Z
25607,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:06Z
25608,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:59Z
25609,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:27:07Z
25610,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:55:34Z
25611,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:10:22Z
25612,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:53:48Z
25613,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:16:21Z
25614,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:38:18Z
25615,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:15:43Z
25616,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:31Z
25617,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:13Z
25618,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:20:11Z
25619,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:03:13Z
25620,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:47Z
25621,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:46:21Z
25622,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:19Z
25623,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:50Z
25624,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:32:53Z
25625,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:43:51Z
25626,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:26:49Z
25627,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:24:13Z
25628,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:32Z
25629,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:14:22Z
25630,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:40:41Z
25631,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:39:52Z
25632,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:40:24Z
25633,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:18:09Z
25634,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:10:32Z
25635,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:57:32Z
25636,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:49:55Z
25637,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:38:22Z
25638,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:51:42Z
25639,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:24:19Z
25640,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:50:20Z
25641,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:35:48Z
25642,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:01:18Z
25643,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:13:02Z
25644,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:15:20Z
25645,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:47Z
25646,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:35:41Z
25647,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:28:02Z
25648,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:43:43Z
25649,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:17:23Z
25650,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:03Z
25651,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:06:33Z
25652,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:19:37Z
25653,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:37:59Z
25654,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:28:05Z
25655,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:44:44Z
25656,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:16:46Z
25657,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:56:37Z
25658,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:08:44Z
25659,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:40:19Z
25660,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:44:17Z
25661,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:03:11Z
25662,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:35:10Z
25663,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:21:47Z
25664,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:55:26Z
25665,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:01:23Z
25666,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:22:42Z
25667,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:03:54Z
25668,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:51:28Z
25669,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:56:39Z
25670,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:18:35Z
25671,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:45:48Z
25672,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:34:53Z
25673,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:58:21Z
25674,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:33:49Z
25675,Cusco,Cusco,Ana Torres,Blue,2026-05-29T08:45:06Z
25676,Cusco,Cusco,Carlos Ruiz,Green,2026-05-29T08:07:13Z
